,Description,Dates,Quantity
1974,LUNCH BAG CARS BLUE,2011-03-15,7.0
1975,LUNCH BAG CARS BLUE,2011-03-16,6.0
1976,LUNCH BAG CARS BLUE,2011-03-17,10.0
1977,LUNCH BAG CARS BLUE,2011-03-18,6.0
1978,LUNCH BAG CARS BLUE,2011-03-19,0.0
1979,LUNCH BAG CARS BLUE,2011-03-20,35.0
1980,LUNCH BAG CARS BLUE,2011-03-21,40.0
1981,LUNCH BAG CARS BLUE,2011-03-22,116.0
1982,LUNCH BAG CARS BLUE,2011-03-23,21.0
1983,LUNCH BAG CARS BLUE,2011-03-24,38.0
1984,LUNCH BAG CARS BLUE,2011-03-25,131.0
1985,LUNCH BAG CARS BLUE,2011-03-26,0.0
1986,LUNCH BAG CARS BLUE,2011-03-27,6.0
1987,LUNCH BAG CARS BLUE,2011-03-28,33.0
1988,LUNCH BAG CARS BLUE,2011-03-29,37.0
1989,LUNCH BAG CARS BLUE,2011-03-30,140.0
1990,LUNCH BAG CARS BLUE,2011-03-31,37.0
1991,LUNCH BAG CARS BLUE,2011-04-01,30.0
1992,LUNCH BAG CARS BLUE,2011-04-02,0.0
1993,LUNCH BAG CARS BLUE,2011-04-03,0.0
1994,LUNCH BAG CARS BLUE,2011-04-04,110.0
1995,LUNCH BAG CARS BLUE,2011-04-05,15.0
1996,LUNCH BAG CARS BLUE,2011-04-06,33.0
1997,LUNCH BAG CARS BLUE,2011-04-07,2.0
1998,LUNCH BAG CARS BLUE,2011-04-08,40.0
1999,LUNCH BAG CARS BLUE,2011-04-09,0.0
2000,LUNCH BAG CARS BLUE,2011-04-10,6.0
2001,LUNCH BAG CARS BLUE,2011-04-11,38.0
2002,LUNCH BAG CARS BLUE,2011-04-12,30.0
2003,LUNCH BAG CARS BLUE,2011-04-13,30.0
2004,LUNCH BAG CARS BLUE,2011-04-14,10.0
2005,LUNCH BAG CARS BLUE,2011-04-15,36.0
2006,LUNCH BAG CARS BLUE,2011-04-16,0.0
2007,LUNCH BAG CARS BLUE,2011-04-17,2.0
2008,LUNCH BAG CARS BLUE,2011-04-18,31.0
2009,LUNCH BAG CARS BLUE,2011-04-19,22.0
2010,LUNCH BAG CARS BLUE,2011-04-20,42.0
2011,LUNCH BAG CARS BLUE,2011-04-21,26.0
2012,LUNCH BAG CARS BLUE,2011-04-22,0.0
2013,LUNCH BAG CARS BLUE,2011-04-23,0.0
2014,LUNCH BAG CARS BLUE,2011-04-24,0.0
2015,LUNCH BAG CARS BLUE,2011-04-25,0.0
2016,LUNCH BAG CARS BLUE,2011-04-26,57.0
2017,LUNCH BAG CARS BLUE,2011-04-27,43.0
2018,LUNCH BAG CARS BLUE,2011-04-28,2.0
2019,LUNCH BAG CARS BLUE,2011-04-29,0.0
2020,LUNCH BAG CARS BLUE,2011-04-30,0.0
2021,LUNCH BAG CARS BLUE,2011-05-01,10.0
2022,LUNCH BAG CARS BLUE,2011-05-02,0.0
2023,LUNCH BAG CARS BLUE,2011-05-03,38.0
2024,LUNCH BAG CARS BLUE,2011-05-04,100.0
2025,LUNCH BAG CARS BLUE,2011-05-05,29.0
2026,LUNCH BAG CARS BLUE,2011-05-06,40.0
2027,LUNCH BAG CARS BLUE,2011-05-07,0.0
2028,LUNCH BAG CARS BLUE,2011-05-08,13.0
2029,LUNCH BAG CARS BLUE,2011-05-09,82.0
2030,LUNCH BAG CARS BLUE,2011-05-10,48.0
2031,LUNCH BAG CARS BLUE,2011-05-11,24.0
2032,LUNCH BAG CARS BLUE,2011-05-12,45.0
2033,LUNCH BAG CARS BLUE,2011-05-13,57.0
2034,LUNCH BAG CARS BLUE,2011-05-14,0.0
2035,LUNCH BAG CARS BLUE,2011-05-15,2.0
2036,LUNCH BAG CARS BLUE,2011-05-16,40.0
2037,LUNCH BAG CARS BLUE,2011-05-17,77.0
2038,LUNCH BAG CARS BLUE,2011-05-18,11.0
2039,LUNCH BAG CARS BLUE,2011-05-19,23.0
2040,LUNCH BAG CARS BLUE,2011-05-20,70.0
2041,LUNCH BAG CARS BLUE,2011-05-21,0.0
2042,LUNCH BAG CARS BLUE,2011-05-22,25.0
2043,LUNCH BAG CARS BLUE,2011-05-23,23.0
2044,LUNCH BAG CARS BLUE,2011-05-24,18.0
2045,LUNCH BAG CARS BLUE,2011-05-25,9.0
2046,LUNCH BAG CARS BLUE,2011-05-26,32.0
2047,LUNCH BAG CARS BLUE,2011-05-27,57.0
2048,LUNCH BAG CARS BLUE,2011-05-28,0.0
2049,LUNCH BAG CARS BLUE,2011-05-29,10.0
2050,LUNCH BAG CARS BLUE,2011-05-30,0.0
2051,LUNCH BAG CARS BLUE,2011-05-31,51.0
2052,LUNCH BAG CARS BLUE,2011-06-01,2.0
2053,LUNCH BAG CARS BLUE,2011-06-02,82.0
2054,LUNCH BAG CARS BLUE,2011-06-03,36.0
2055,LUNCH BAG CARS BLUE,2011-06-04,0.0
2056,LUNCH BAG CARS BLUE,2011-06-05,33.0
2057,LUNCH BAG CARS BLUE,2011-06-06,35.0
2058,LUNCH BAG CARS BLUE,2011-06-07,40.0
2059,LUNCH BAG CARS BLUE,2011-06-08,95.0
2060,LUNCH BAG CARS BLUE,2011-06-09,36.0
2061,LUNCH BAG CARS BLUE,2011-06-10,59.0
2062,LUNCH BAG CARS BLUE,2011-06-11,0.0
2063,LUNCH BAG CARS BLUE,2011-06-12,27.0
2064,LUNCH BAG CARS BLUE,2011-06-13,11.0
2065,LUNCH BAG CARS BLUE,2011-06-14,16.0
2066,LUNCH BAG CARS BLUE,2011-06-15,12.0
2067,LUNCH BAG CARS BLUE,2011-06-16,4.0
2068,LUNCH BAG CARS BLUE,2011-06-17,32.0
2069,LUNCH BAG CARS BLUE,2011-06-18,0.0
2070,LUNCH BAG CARS BLUE,2011-06-19,2.0
2071,LUNCH BAG CARS BLUE,2011-06-20,6.0
2072,LUNCH BAG CARS BLUE,2011-06-21,139.0
2073,LUNCH BAG CARS BLUE,2011-06-22,10.0
2074,LUNCH BAG CARS BLUE,2011-06-23,26.0
2075,LUNCH BAG CARS BLUE,2011-06-24,131.0
2076,LUNCH BAG CARS BLUE,2011-06-25,0.0
2077,LUNCH BAG CARS BLUE,2011-06-26,2.0
2078,LUNCH BAG CARS BLUE,2011-06-27,46.0
2079,LUNCH BAG CARS BLUE,2011-06-28,21.0
2080,LUNCH BAG CARS BLUE,2011-06-29,1.0
2081,LUNCH BAG CARS BLUE,2011-06-30,24.0
2082,LUNCH BAG CARS BLUE,2011-07-01,42.0
2083,LUNCH BAG CARS BLUE,2011-07-02,0.0
2084,LUNCH BAG CARS BLUE,2011-07-03,34.0
2085,LUNCH BAG CARS BLUE,2011-07-04,35.0
2086,LUNCH BAG CARS BLUE,2011-07-05,33.0
2087,LUNCH BAG CARS BLUE,2011-07-06,17.0
2088,LUNCH BAG CARS BLUE,2011-07-07,150.0
2089,LUNCH BAG CARS BLUE,2011-07-08,242.0
2090,LUNCH BAG CARS BLUE,2011-07-09,0.0
2091,LUNCH BAG CARS BLUE,2011-07-10,3.0
2092,LUNCH BAG CARS BLUE,2011-07-11,87.0
2093,LUNCH BAG CARS BLUE,2011-07-12,14.0
2094,LUNCH BAG CARS BLUE,2011-07-13,24.0
2095,LUNCH BAG CARS BLUE,2011-07-14,46.0
2096,LUNCH BAG CARS BLUE,2011-07-15,11.0
2097,LUNCH BAG CARS BLUE,2011-07-16,0.0
2098,LUNCH BAG CARS BLUE,2011-07-17,19.0
2099,LUNCH BAG CARS BLUE,2011-07-18,31.0
2100,LUNCH BAG CARS BLUE,2011-07-19,166.0
2101,LUNCH BAG CARS BLUE,2011-07-20,137.0
2102,LUNCH BAG CARS BLUE,2011-07-21,50.0
2103,LUNCH BAG CARS BLUE,2011-07-22,4.0
2104,LUNCH BAG CARS BLUE,2011-07-23,0.0
2105,LUNCH BAG CARS BLUE,2011-07-24,72.0
2106,LUNCH BAG CARS BLUE,2011-07-25,48.0
2107,LUNCH BAG CARS BLUE,2011-07-26,29.0
2108,LUNCH BAG CARS BLUE,2011-07-27,61.0
2109,LUNCH BAG CARS BLUE,2011-07-28,41.0
2110,LUNCH BAG CARS BLUE,2011-07-29,33.0
2111,LUNCH BAG CARS BLUE,2011-07-30,0.0
2112,LUNCH BAG CARS BLUE,2011-07-31,36.0
2113,LUNCH BAG CARS BLUE,2011-08-01,1.0
2114,LUNCH BAG CARS BLUE,2011-08-02,28.0
2115,LUNCH BAG CARS BLUE,2011-08-03,60.0
2116,LUNCH BAG CARS BLUE,2011-08-04,302.0
2117,LUNCH BAG CARS BLUE,2011-08-05,5.0
2118,LUNCH BAG CARS BLUE,2011-08-06,0.0
2119,LUNCH BAG CARS BLUE,2011-08-07,2.0
2120,LUNCH BAG CARS BLUE,2011-08-08,47.0
2121,LUNCH BAG CARS BLUE,2011-08-09,32.0
2122,LUNCH BAG CARS BLUE,2011-08-10,63.0
2123,LUNCH BAG CARS BLUE,2011-08-11,90.0
2124,LUNCH BAG CARS BLUE,2011-08-12,41.0
2125,LUNCH BAG CARS BLUE,2011-08-13,0.0
2126,LUNCH BAG CARS BLUE,2011-08-14,11.0
2127,LUNCH BAG CARS BLUE,2011-08-15,4.0
2128,LUNCH BAG CARS BLUE,2011-08-16,102.0
2129,LUNCH BAG CARS BLUE,2011-08-17,14.0
2130,LUNCH BAG CARS BLUE,2011-08-18,20.0
2131,LUNCH BAG CARS BLUE,2011-08-19,30.0
2132,LUNCH BAG CARS BLUE,2011-08-20,0.0
2133,LUNCH BAG CARS BLUE,2011-08-21,18.0
2134,LUNCH BAG CARS BLUE,2011-08-22,50.0
2135,LUNCH BAG CARS BLUE,2011-08-23,110.0
2136,LUNCH BAG CARS BLUE,2011-08-24,32.0
2137,LUNCH BAG CARS BLUE,2011-08-25,57.0
2138,LUNCH BAG CARS BLUE,2011-08-26,42.0
2139,LUNCH BAG CARS BLUE,2011-08-27,0.0
2140,LUNCH BAG CARS BLUE,2011-08-28,29.0
2141,LUNCH BAG CARS BLUE,2011-08-29,0.0
2142,LUNCH BAG CARS BLUE,2011-08-30,11.0
2143,LUNCH BAG CARS BLUE,2011-08-31,121.0
2144,LUNCH BAG CARS BLUE,2011-09-01,16.0
2145,LUNCH BAG CARS BLUE,2011-09-02,40.0
2146,LUNCH BAG CARS BLUE,2011-09-03,0.0
2147,LUNCH BAG CARS BLUE,2011-09-04,2.0
2148,LUNCH BAG CARS BLUE,2011-09-05,10.0
2149,LUNCH BAG CARS BLUE,2011-09-06,35.0
2150,LUNCH BAG CARS BLUE,2011-09-07,31.0
2151,LUNCH BAG CARS BLUE,2011-09-08,13.0
2152,LUNCH BAG CARS BLUE,2011-09-09,37.0
2153,LUNCH BAG CARS BLUE,2011-09-10,0.0
2154,LUNCH BAG CARS BLUE,2011-09-11,112.0
2155,LUNCH BAG CARS BLUE,2011-09-12,50.0
2156,LUNCH BAG CARS BLUE,2011-09-13,77.0
2157,LUNCH BAG CARS BLUE,2011-09-14,30.0
2158,LUNCH BAG CARS BLUE,2011-09-15,55.0
2159,LUNCH BAG CARS BLUE,2011-09-16,34.0
2160,LUNCH BAG CARS BLUE,2011-09-17,0.0
2161,LUNCH BAG CARS BLUE,2011-09-18,2.0
2162,LUNCH BAG CARS BLUE,2011-09-19,1.0
2163,LUNCH BAG CARS BLUE,2011-09-20,31.0
2164,LUNCH BAG CARS BLUE,2011-09-21,17.0
2165,LUNCH BAG CARS BLUE,2011-09-22,57.0
2166,LUNCH BAG CARS BLUE,2011-09-23,17.0
2167,LUNCH BAG CARS BLUE,2011-09-24,0.0
2168,LUNCH BAG CARS BLUE,2011-09-25,10.0
2169,LUNCH BAG CARS BLUE,2011-09-26,2.0
2170,LUNCH BAG CARS BLUE,2011-09-27,43.0
2171,LUNCH BAG CARS BLUE,2011-09-28,46.0
2172,LUNCH BAG CARS BLUE,2011-09-29,51.0
2173,LUNCH BAG CARS BLUE,2011-09-30,41.0
2174,LUNCH BAG CARS BLUE,2011-10-01,0.0
2175,LUNCH BAG CARS BLUE,2011-10-02,12.0
2176,LUNCH BAG CARS BLUE,2011-10-03,10.0
2177,LUNCH BAG CARS BLUE,2011-10-04,37.0
2178,LUNCH BAG CARS BLUE,2011-10-05,31.0
2179,LUNCH BAG CARS BLUE,2011-10-06,30.0
2180,LUNCH BAG CARS BLUE,2011-10-07,19.0
2181,LUNCH BAG CARS BLUE,2011-10-08,0.0
2182,LUNCH BAG CARS BLUE,2011-10-09,4.0
2183,LUNCH BAG CARS BLUE,2011-10-10,15.0
2184,LUNCH BAG CARS BLUE,2011-10-11,59.0
2185,LUNCH BAG CARS BLUE,2011-10-12,4.0
2186,LUNCH BAG CARS BLUE,2011-10-13,0.0
2187,LUNCH BAG CARS BLUE,2011-10-14,42.0
2188,LUNCH BAG CARS BLUE,2011-10-15,0.0
2189,LUNCH BAG CARS BLUE,2011-10-16,13.0
2190,LUNCH BAG CARS BLUE,2011-10-17,1.0
2191,LUNCH BAG CARS BLUE,2011-10-18,34.0
2192,LUNCH BAG CARS BLUE,2011-10-19,10.0
2193,LUNCH BAG CARS BLUE,2011-10-20,24.0
2194,LUNCH BAG CARS BLUE,2011-10-21,19.0
2195,LUNCH BAG CARS BLUE,2011-10-22,0.0
2196,LUNCH BAG CARS BLUE,2011-10-23,0.0
2197,LUNCH BAG CARS BLUE,2011-10-24,3.0
2198,LUNCH BAG CARS BLUE,2011-10-25,65.0
2199,LUNCH BAG CARS BLUE,2011-10-26,25.0
2200,LUNCH BAG CARS BLUE,2011-10-27,24.0
2201,LUNCH BAG CARS BLUE,2011-10-28,30.0
2202,LUNCH BAG CARS BLUE,2011-10-29,0.0
2203,LUNCH BAG CARS BLUE,2011-10-30,18.0
2204,LUNCH BAG CARS BLUE,2011-10-31,16.0
2205,LUNCH BAG CARS BLUE,2011-11-01,0.0
2206,LUNCH BAG CARS BLUE,2011-11-02,6.0
2207,LUNCH BAG CARS BLUE,2011-11-03,10.0
2208,LUNCH BAG CARS BLUE,2011-11-04,52.0
2209,LUNCH BAG CARS BLUE,2011-11-05,0.0
2210,LUNCH BAG CARS BLUE,2011-11-06,17.0
2211,LUNCH BAG CARS BLUE,2011-11-07,20.0
2212,LUNCH BAG CARS BLUE,2011-11-08,50.0
2213,LUNCH BAG CARS BLUE,2011-11-09,10.0
2214,LUNCH BAG CARS BLUE,2011-11-10,31.0
2215,LUNCH BAG CARS BLUE,2011-11-11,17.0
2216,LUNCH BAG CARS BLUE,2011-11-12,0.0
2217,LUNCH BAG CARS BLUE,2011-11-13,34.0
2218,LUNCH BAG CARS BLUE,2011-11-14,23.0
2219,LUNCH BAG CARS BLUE,2011-11-15,17.0
2220,LUNCH BAG CARS BLUE,2011-11-16,14.0
2221,LUNCH BAG CARS BLUE,2011-11-17,11.0
2222,LUNCH BAG CARS BLUE,2011-11-18,46.0
2223,LUNCH BAG CARS BLUE,2011-11-19,0.0
2224,LUNCH BAG CARS BLUE,2011-11-20,54.0
2225,LUNCH BAG CARS BLUE,2011-11-21,62.0
2226,LUNCH BAG CARS BLUE,2011-11-22,17.0
2227,LUNCH BAG CARS BLUE,2011-11-23,42.0
2228,LUNCH BAG CARS BLUE,2011-11-24,35.0
2229,LUNCH BAG CARS BLUE,2011-11-25,33.0
2230,LUNCH BAG CARS BLUE,2011-11-26,0.0
2231,LUNCH BAG CARS BLUE,2011-11-27,7.0
2232,LUNCH BAG CARS BLUE,2011-11-28,51.0
2233,LUNCH BAG CARS BLUE,2011-11-29,22.0
2234,LUNCH BAG CARS BLUE,2011-11-30,39.0
2235,LUNCH BAG CARS BLUE,2011-12-01,15.0
2236,LUNCH BAG CARS BLUE,2011-12-02,12.0
2237,LUNCH BAG CARS BLUE,2011-12-03,0.0
2238,LUNCH BAG CARS BLUE,2011-12-04,7.0
2239,LUNCH BAG CARS BLUE,2011-12-05,11.0
2240,LUNCH BAG CARS BLUE,2011-12-06,5.0
2241,LUNCH BAG CARS BLUE,2011-12-07,28.0
2242,LUNCH BAG CARS BLUE,2011-12-08,17.0
2243,LUNCH BAG CARS BLUE,2011-12-09,5.0
2244,LUNCH BAG PINK POLKADOT,2010-12-01,4.0
2245,LUNCH BAG PINK POLKADOT,2010-12-02,14.0
2246,LUNCH BAG PINK POLKADOT,2010-12-03,4.0
2247,LUNCH BAG PINK POLKADOT,2010-12-04,0.0
2248,LUNCH BAG PINK POLKADOT,2010-12-05,2.0
2249,LUNCH BAG PINK POLKADOT,2010-12-06,22.0
2250,LUNCH BAG PINK POLKADOT,2010-12-07,2.0
2251,LUNCH BAG PINK POLKADOT,2010-12-08,56.0
2252,LUNCH BAG PINK POLKADOT,2010-12-09,2.0
2253,LUNCH BAG PINK POLKADOT,2010-12-10,13.0
2254,LUNCH BAG PINK POLKADOT,2010-12-11,0.0
2255,LUNCH BAG PINK POLKADOT,2010-12-12,8.0
2256,LUNCH BAG PINK POLKADOT,2010-12-13,20.0
2257,LUNCH BAG PINK POLKADOT,2010-12-14,43.0
2258,LUNCH BAG PINK POLKADOT,2010-12-15,27.0
2259,LUNCH BAG PINK POLKADOT,2010-12-16,10.0
2260,LUNCH BAG PINK POLKADOT,2010-12-17,1.0
2261,LUNCH BAG PINK POLKADOT,2010-12-18,0.0
2262,LUNCH BAG PINK POLKADOT,2010-12-19,0.0
2263,LUNCH BAG PINK POLKADOT,2010-12-20,0.0
2264,LUNCH BAG PINK POLKADOT,2010-12-21,2.0
2265,LUNCH BAG PINK POLKADOT,2010-12-22,0.0
2266,LUNCH BAG PINK POLKADOT,2010-12-23,0.0
2267,LUNCH BAG PINK POLKADOT,2010-12-24,0.0
2268,LUNCH BAG PINK POLKADOT,2010-12-25,0.0
2269,LUNCH BAG PINK POLKADOT,2010-12-26,0.0
2270,LUNCH BAG PINK POLKADOT,2010-12-27,0.0
2271,LUNCH BAG PINK POLKADOT,2010-12-28,0.0
2272,LUNCH BAG PINK POLKADOT,2010-12-29,0.0
2273,LUNCH BAG PINK POLKADOT,2010-12-30,0.0
2274,LUNCH BAG PINK POLKADOT,2010-12-31,0.0
2275,LUNCH BAG PINK POLKADOT,2011-01-01,0.0
2276,LUNCH BAG PINK POLKADOT,2011-01-02,0.0
2277,LUNCH BAG PINK POLKADOT,2011-01-03,0.0
2278,LUNCH BAG PINK POLKADOT,2011-01-04,1.0
2279,LUNCH BAG PINK POLKADOT,2011-01-05,1.0
2280,LUNCH BAG PINK POLKADOT,2011-01-06,40.0
2281,LUNCH BAG PINK POLKADOT,2011-01-07,12.0
2282,LUNCH BAG PINK POLKADOT,2011-01-08,0.0
2283,LUNCH BAG PINK POLKADOT,2011-01-09,0.0
2284,LUNCH BAG PINK POLKADOT,2011-01-10,1.0
2285,LUNCH BAG PINK POLKADOT,2011-01-11,10.0
2286,LUNCH BAG PINK POLKADOT,2011-01-12,13.0
2287,LUNCH BAG PINK POLKADOT,2011-01-13,4.0
2288,LUNCH BAG PINK POLKADOT,2011-01-14,22.0
2289,LUNCH BAG PINK POLKADOT,2011-01-15,0.0
2290,LUNCH BAG PINK POLKADOT,2011-01-16,22.0
2291,LUNCH BAG PINK POLKADOT,2011-01-17,1.0
2292,LUNCH BAG PINK POLKADOT,2011-01-18,5.0
2293,LUNCH BAG PINK POLKADOT,2011-01-19,1.0
2294,LUNCH BAG PINK POLKADOT,2011-01-20,2.0
2295,LUNCH BAG PINK POLKADOT,2011-01-21,3.0
2296,LUNCH BAG PINK POLKADOT,2011-01-22,0.0
2297,LUNCH BAG PINK POLKADOT,2011-01-23,1.0
2298,LUNCH BAG PINK POLKADOT,2011-01-24,100.0
2299,LUNCH BAG PINK POLKADOT,2011-01-25,30.0
2300,LUNCH BAG PINK POLKADOT,2011-01-26,32.0
2301,LUNCH BAG PINK POLKADOT,2011-01-27,22.0
2302,LUNCH BAG PINK POLKADOT,2011-01-28,41.0
2303,LUNCH BAG PINK POLKADOT,2011-01-29,0.0
2304,LUNCH BAG PINK POLKADOT,2011-01-30,19.0
2305,LUNCH BAG PINK POLKADOT,2011-01-31,140.0
2306,LUNCH BAG PINK POLKADOT,2011-02-01,15.0
2307,LUNCH BAG PINK POLKADOT,2011-02-02,11.0
2308,LUNCH BAG PINK POLKADOT,2011-02-03,4.0
2309,LUNCH BAG PINK POLKADOT,2011-02-04,1.0
2310,LUNCH BAG PINK POLKADOT,2011-02-05,0.0
2311,LUNCH BAG PINK POLKADOT,2011-02-06,1.0
2312,LUNCH BAG PINK POLKADOT,2011-02-07,6.0
2313,LUNCH BAG PINK POLKADOT,2011-02-08,19.0
2314,LUNCH BAG PINK POLKADOT,2011-02-09,15.0
2315,LUNCH BAG PINK POLKADOT,2011-02-10,4.0
2316,LUNCH BAG PINK POLKADOT,2011-02-11,2.0
2317,LUNCH BAG PINK POLKADOT,2011-02-12,0.0
2318,LUNCH BAG PINK POLKADOT,2011-02-13,0.0
2319,LUNCH BAG PINK POLKADOT,2011-02-14,10.0
2320,LUNCH BAG PINK POLKADOT,2011-02-15,30.0
2321,LUNCH BAG PINK POLKADOT,2011-02-16,30.0
2322,LUNCH BAG PINK POLKADOT,2011-02-17,10.0
2323,LUNCH BAG PINK POLKADOT,2011-02-18,23.0
2324,LUNCH BAG PINK POLKADOT,2011-02-19,0.0
2325,LUNCH BAG PINK POLKADOT,2011-02-20,0.0
2326,LUNCH BAG PINK POLKADOT,2011-02-21,10.0
2327,LUNCH BAG PINK POLKADOT,2011-02-22,13.0
2328,LUNCH BAG PINK POLKADOT,2011-02-23,1.0
2329,LUNCH BAG PINK POLKADOT,2011-02-24,30.0
2330,LUNCH BAG PINK POLKADOT,2011-02-25,21.0
2331,LUNCH BAG PINK POLKADOT,2011-02-26,0.0
2332,LUNCH BAG PINK POLKADOT,2011-02-27,30.0
2333,LUNCH BAG PINK POLKADOT,2011-02-28,55.0
2334,LUNCH BAG PINK POLKADOT,2011-03-01,10.0
2335,LUNCH BAG PINK POLKADOT,2011-03-02,1.0
2336,LUNCH BAG PINK POLKADOT,2011-03-03,2.0
2337,LUNCH BAG PINK POLKADOT,2011-03-04,112.0
2338,LUNCH BAG PINK POLKADOT,2011-03-05,0.0
2339,LUNCH BAG PINK POLKADOT,2011-03-06,12.0
2340,LUNCH BAG PINK POLKADOT,2011-03-07,15.0
2341,LUNCH BAG PINK POLKADOT,2011-03-08,31.0
2342,LUNCH BAG PINK POLKADOT,2011-03-09,14.0
2343,LUNCH BAG PINK POLKADOT,2011-03-10,32.0
2344,LUNCH BAG PINK POLKADOT,2011-03-11,2.0
2345,LUNCH BAG PINK POLKADOT,2011-03-12,0.0
2346,LUNCH BAG PINK POLKADOT,2011-03-13,4.0
2347,LUNCH BAG PINK POLKADOT,2011-03-14,22.0
2348,LUNCH BAG PINK POLKADOT,2011-03-15,2.0
2349,LUNCH BAG PINK POLKADOT,2011-03-16,2.0
2350,LUNCH BAG PINK POLKADOT,2011-03-17,27.0
2351,LUNCH BAG PINK POLKADOT,2011-03-18,10.0
2352,LUNCH BAG PINK POLKADOT,2011-03-19,0.0
2353,LUNCH BAG PINK POLKADOT,2011-03-20,57.0
2354,LUNCH BAG PINK POLKADOT,2011-03-21,40.0
2355,LUNCH BAG PINK POLKADOT,2011-03-22,5.0
2356,LUNCH BAG PINK POLKADOT,2011-03-23,12.0
2357,LUNCH BAG PINK POLKADOT,2011-03-24,28.0
2358,LUNCH BAG PINK POLKADOT,2011-03-25,53.0
2359,LUNCH BAG PINK POLKADOT,2011-03-26,0.0
2360,LUNCH BAG PINK POLKADOT,2011-03-27,2.0
2361,LUNCH BAG PINK POLKADOT,2011-03-28,36.0
2362,LUNCH BAG PINK POLKADOT,2011-03-29,42.0
2363,LUNCH BAG PINK POLKADOT,2011-03-30,45.0
2364,LUNCH BAG PINK POLKADOT,2011-03-31,64.0
2365,LUNCH BAG PINK POLKADOT,2011-04-01,19.0
2366,LUNCH BAG PINK POLKADOT,2011-04-02,0.0
2367,LUNCH BAG PINK POLKADOT,2011-04-03,3.0
2368,LUNCH BAG PINK POLKADOT,2011-04-04,19.0
2369,LUNCH BAG PINK POLKADOT,2011-04-05,2.0
2370,LUNCH BAG PINK POLKADOT,2011-04-06,26.0
2371,LUNCH BAG PINK POLKADOT,2011-04-07,12.0
2372,LUNCH BAG PINK POLKADOT,2011-04-08,20.0
2373,LUNCH BAG PINK POLKADOT,2011-04-09,0.0
2374,LUNCH BAG PINK POLKADOT,2011-04-10,22.0
2375,LUNCH BAG PINK POLKADOT,2011-04-11,23.0
2376,LUNCH BAG PINK POLKADOT,2011-04-12,10.0
2377,LUNCH BAG PINK POLKADOT,2011-04-13,31.0
2378,LUNCH BAG PINK POLKADOT,2011-04-14,39.0
2379,LUNCH BAG PINK POLKADOT,2011-04-15,13.0
2380,LUNCH BAG PINK POLKADOT,2011-04-16,0.0
2381,LUNCH BAG PINK POLKADOT,2011-04-17,0.0
2382,LUNCH BAG PINK POLKADOT,2011-04-18,27.0
2383,LUNCH BAG PINK POLKADOT,2011-04-19,18.0
2384,LUNCH BAG PINK POLKADOT,2011-04-20,65.0
2385,LUNCH BAG PINK POLKADOT,2011-04-21,41.0
2386,LUNCH BAG PINK POLKADOT,2011-04-22,0.0
2387,LUNCH BAG PINK POLKADOT,2011-04-23,0.0
2388,LUNCH BAG PINK POLKADOT,2011-04-24,0.0
2389,LUNCH BAG PINK POLKADOT,2011-04-25,0.0
2390,LUNCH BAG PINK POLKADOT,2011-04-26,1.0
2391,LUNCH BAG PINK POLKADOT,2011-04-27,11.0
2392,LUNCH BAG PINK POLKADOT,2011-04-28,25.0
2393,LUNCH BAG PINK POLKADOT,2011-04-29,0.0
2394,LUNCH BAG PINK POLKADOT,2011-04-30,0.0
2395,LUNCH BAG PINK POLKADOT,2011-05-01,0.0
2396,LUNCH BAG PINK POLKADOT,2011-05-02,0.0
2397,LUNCH BAG PINK POLKADOT,2011-05-03,21.0
2398,LUNCH BAG PINK POLKADOT,2011-05-04,100.0
2399,LUNCH BAG PINK POLKADOT,2011-05-05,7.0
2400,LUNCH BAG PINK POLKADOT,2011-05-06,22.0
2401,LUNCH BAG PINK POLKADOT,2011-05-07,0.0
2402,LUNCH BAG PINK POLKADOT,2011-05-08,29.0
2403,LUNCH BAG PINK POLKADOT,2011-05-09,65.0
2404,LUNCH BAG PINK POLKADOT,2011-05-10,175.0
2405,LUNCH BAG PINK POLKADOT,2011-05-11,44.0
2406,LUNCH BAG PINK POLKADOT,2011-05-12,106.0
2407,LUNCH BAG PINK POLKADOT,2011-05-13,36.0
2408,LUNCH BAG PINK POLKADOT,2011-05-14,0.0
2409,LUNCH BAG PINK POLKADOT,2011-05-15,12.0
2410,LUNCH BAG PINK POLKADOT,2011-05-16,37.0
2411,LUNCH BAG PINK POLKADOT,2011-05-17,68.0
2412,LUNCH BAG PINK POLKADOT,2011-05-18,4.0
2413,LUNCH BAG PINK POLKADOT,2011-05-19,16.0
2414,LUNCH BAG PINK POLKADOT,2011-05-20,60.0
2415,LUNCH BAG PINK POLKADOT,2011-05-21,0.0
2416,LUNCH BAG PINK POLKADOT,2011-05-22,14.0
2417,LUNCH BAG PINK POLKADOT,2011-05-23,42.0
2418,LUNCH BAG PINK POLKADOT,2011-05-24,3.0
2419,LUNCH BAG PINK POLKADOT,2011-05-25,49.0
2420,LUNCH BAG PINK POLKADOT,2011-05-26,13.0
2421,LUNCH BAG PINK POLKADOT,2011-05-27,12.0
2422,LUNCH BAG PINK POLKADOT,2011-05-28,0.0
2423,LUNCH BAG PINK POLKADOT,2011-05-29,2.0
2424,LUNCH BAG PINK POLKADOT,2011-05-30,0.0
2425,LUNCH BAG PINK POLKADOT,2011-05-31,28.0
2426,LUNCH BAG PINK POLKADOT,2011-06-01,16.0
